id,sub_total,shipping_cost,shipping_total,grand_total,split_test_variant_id,"created_at","updated_at"
4041,6000,1313,1313,7313,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4042,4000,1322,1322,5322,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4043,4000,1215,1215,5215,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4044,9900,1668,1668,11568,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4045,8000,1589,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4046,4000,1210,1210,5210,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4047,4000,1286,1286,5286,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4048,8900,1616,0,8900,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4049,8900,1564,0,8900,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4050,8000,1515,1515,9515,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4051,8000,1456,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4052,8500,1543,1543,10043,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4053,8000,1597,1597,9597,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4054,8000,1401,1401,9401,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4055,8500,1502,0,8500,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4056,8000,1539,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4057,8900,1485,1485,10385,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4058,8900,1604,1604,10504,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4059,4000,1266,1266,5266,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4060,4000,1307,1307,5307,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4061,8900,1468,0,8900,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4062,8000,1433,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4063,8000,1525,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4064,8000,1513,1513,9513,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4065,8000,1464,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4066,8500,1616,0,8500,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4067,8000,1404,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4068,9900,1534,1534,11434,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4069,5000,1415,1415,6415,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4070,5000,1448,1448,6448,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4071,5000,1290,1290,6290,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4072,9000,1574,1574,10574,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4073,8000,1593,1593,9593,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4074,4000,1302,1302,5302,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4075,4000,1254,1254,5254,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4076,8500,1495,0,8500,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4077,8900,1593,0,8900,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4078,4000,1344,1344,5344,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4079,9500,1504,1504,11004,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4080,8500,1588,0,8500,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4081,8500,1547,0,8500,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4082,8900,1486,0,8900,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4083,8900,1571,0,8900,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4084,6000,1436,1436,7436,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4085,8500,1540,0,8500,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4086,9900,1653,1653,11553,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4087,5000,1387,1387,6387,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4088,8900,1535,0,8900,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4089,9000,1489,1489,10489,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4090,8900,1515,1515,10415,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4091,7000,1446,1446,8446,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4092,8500,1478,0,8500,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4093,9900,1503,1503,11403,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4094,8000,1594,1594,9594,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4095,4000,1386,1386,5386,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4096,9900,1536,1536,11436,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4097,5000,1345,1345,6345,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4098,5000,1389,1389,6389,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4099,7000,1436,1436,8436,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4100,9500,1634,0,9500,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4101,5000,1333,1333,6333,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4102,8900,1447,1447,10347,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4103,9000,1636,0,9000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4104,4000,1256,1256,5256,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4105,8000,1578,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4106,8000,1419,1419,9419,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4107,7000,1395,1395,8395,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4108,5000,1407,1407,6407,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4109,8000,1596,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4110,9500,1579,1579,11079,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4111,4000,1386,1386,5386,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4112,4000,1387,1387,5387,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4113,8500,1570,0,8500,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4114,8500,1582,0,8500,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4115,8000,1492,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4116,5000,1337,1337,6337,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4117,8000,1559,1559,9559,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4118,8000,1476,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4119,8000,1536,1536,9536,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4120,9900,1602,1602,11502,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4121,5000,1286,1286,6286,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4122,9900,1550,1550,11450,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4123,9500,1521,0,9500,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4124,8000,1561,1561,9561,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4125,8000,1575,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4126,8000,1440,1440,9440,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4127,8900,1472,1472,10372,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4128,8900,1505,0,8900,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4129,8000,1583,1583,9583,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4130,8000,1418,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4131,8500,1440,0,8500,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4132,8500,1489,0,8500,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4133,8000,1419,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4134,8000,1581,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4135,8900,1570,0,8900,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4136,5000,1291,1291,6291,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4137,8000,1464,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4138,9900,1537,1537,11437,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4139,6000,1452,1452,7452,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4140,8000,1470,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4141,8000,1528,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4142,8000,1453,1453,9453,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4143,4000,1376,1376,5376,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4144,5000,1429,1429,6429,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4145,8000,1433,1433,9433,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4146,8000,1582,1582,9582,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4147,8000,1558,1558,9558,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4148,9500,1636,1636,11136,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4149,9900,1675,1675,11575,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4150,5000,1308,1308,6308,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4151,9500,1626,0,9500,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4152,8900,1584,0,8900,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4153,5000,1387,1387,6387,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4154,9000,1632,1632,10632,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4155,4000,1336,1336,5336,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4156,9900,1501,1501,11401,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4157,8000,1573,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4158,8900,1578,0,8900,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4159,9900,1605,1605,11505,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4160,7000,1440,1440,8440,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4161,8500,1543,0,8500,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4162,8500,1475,1475,9975,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4163,8000,1553,1553,9553,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4164,4000,1382,1382,5382,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4165,8500,1551,0,8500,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4166,5000,1268,1268,6268,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4167,8900,1465,0,8900,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4168,9500,1650,1650,11150,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4169,5000,1327,1327,6327,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4170,8000,1443,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4171,8900,1563,1563,10463,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4172,9500,1632,1632,11132,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4173,8900,1623,1623,10523,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4174,4000,1357,1357,5357,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4175,8500,1526,1526,10026,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4176,8000,1447,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4177,8900,1592,0,8900,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4178,8000,1418,1418,9418,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4179,4000,1279,1279,5279,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4180,9900,1694,1694,11594,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4181,4000,1389,1389,5389,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4182,8500,1485,0,8500,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4183,8000,1477,1477,9477,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4184,4000,1262,1262,5262,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4185,8000,1464,1464,9464,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4186,8900,1520,1520,10420,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4187,4000,1310,1310,5310,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4188,8000,1471,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4189,9900,1532,1532,11432,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4190,6000,1406,1406,7406,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4191,5000,1275,1275,6275,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4192,8000,1484,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4193,8000,1555,1555,9555,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4194,9000,1513,1513,10513,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4195,8500,1562,0,8500,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4196,8000,1435,0,8000,2,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4197,9900,1682,1682,11582,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4198,4000,1294,1294,5294,1,"2016-08-30 21:26:01","2016-08-30 21:26:01"
4199,9500,1480,0,9500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4200,9900,1517,1517,11417,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4201,8500,1600,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4202,8500,1452,1452,9952,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4203,8900,1526,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4204,8900,1535,1535,10435,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4205,8000,1485,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4206,8500,1530,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4207,4000,1255,1255,5255,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4208,8000,1403,1403,9403,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4209,8000,1433,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4210,9500,1606,1606,11106,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4211,7000,1498,1498,8498,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4212,8000,1411,1411,9411,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4213,8900,1530,1530,10430,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4214,8000,1447,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4215,9000,1643,1643,10643,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4216,7000,1369,1369,8369,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4217,8900,1599,1599,10499,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4218,8500,1505,1505,10005,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4219,4000,1232,1232,5232,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4220,8500,1495,1495,9995,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4221,8900,1557,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4222,8000,1575,1575,9575,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4223,4000,1327,1327,5327,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4224,8000,1484,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4225,8000,1460,1460,9460,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4226,8000,1561,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4227,5000,1282,1282,6282,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4228,8500,1618,1618,10118,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4229,8000,1576,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4230,8000,1544,1544,9544,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4231,4000,1294,1294,5294,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4232,8000,1487,1487,9487,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4233,7000,1409,1409,8409,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4234,8000,1438,1438,9438,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4235,8500,1485,1485,9985,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4236,8500,1468,1468,9968,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4237,5000,1340,1340,6340,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4238,8900,1533,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4239,8500,1610,1610,10110,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4240,8900,1558,1558,10458,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4241,9900,1512,1512,11412,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4242,8500,1429,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4243,9900,1634,0,9900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4244,4000,1361,1361,5361,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4245,8900,1453,1453,10353,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4246,4000,1213,1213,5213,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4247,8900,1472,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4248,8000,1591,1591,9591,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4249,5000,1322,1322,6322,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4250,6000,1381,1381,7381,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4251,8900,1628,1628,10528,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4252,5000,1431,1431,6431,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4253,9900,1616,0,9900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4254,7000,1358,1358,8358,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4255,4000,1224,1224,5224,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4256,8000,1476,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4257,5000,1378,1378,6378,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4258,8000,1571,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4259,8000,1431,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4260,9900,1528,1528,11428,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4261,9000,1510,1510,10510,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4262,7000,1430,1430,8430,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4263,7000,1405,1405,8405,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4264,8500,1434,1434,9934,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4265,8000,1568,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4266,8500,1480,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4267,8900,1553,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4268,8000,1476,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4269,5000,1264,1264,6264,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4270,8000,1470,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4271,8900,1529,1529,10429,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4272,4000,1385,1385,5385,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4273,8500,1571,1571,10071,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4274,8000,1433,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4275,9000,1530,1530,10530,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4276,4000,1347,1347,5347,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4277,8500,1465,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4278,8900,1543,1543,10443,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4279,9900,1625,1625,11525,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4280,8900,1463,1463,10363,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4281,9900,1647,1647,11547,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4282,9900,1668,1668,11568,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4283,8000,1471,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4284,8000,1462,1462,9462,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4285,7000,1435,1435,8435,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4286,4000,1286,1286,5286,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4287,8500,1551,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4288,7000,1508,1508,8508,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4289,9000,1496,1496,10496,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4290,8500,1499,1499,9999,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4291,8000,1412,1412,9412,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4292,8500,1459,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4293,4000,1317,1317,5317,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4294,8000,1471,1471,9471,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4295,8900,1515,1515,10415,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4296,9900,1687,1687,11587,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4297,6000,1323,1323,7323,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4298,9900,1672,1672,11572,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4299,5000,1383,1383,6383,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4300,8000,1499,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4301,5000,1272,1272,6272,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4302,8000,1415,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4303,8500,1516,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4304,8000,1504,1504,9504,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4305,5000,1413,1413,6413,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4306,8500,1586,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4307,4000,1346,1346,5346,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4308,8500,1521,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4309,8500,1615,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4310,8900,1639,1639,10539,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4311,8000,1548,1548,9548,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4312,5000,1254,1254,6254,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4313,8000,1488,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4314,5000,1343,1343,6343,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4315,8900,1615,1615,10515,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4316,5000,1343,1343,6343,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4317,8900,1589,1589,10489,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4318,8900,1471,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4319,8000,1419,1419,9419,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4320,8000,1558,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4321,8000,1584,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4322,8000,1508,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4323,8000,1488,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4324,7000,1414,1414,8414,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4325,8500,1498,1498,9998,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4326,9500,1674,1674,11174,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4327,6000,1462,1462,7462,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4328,4000,1351,1351,5351,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4329,9000,1562,1562,10562,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4330,8500,1609,1609,10109,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4331,8500,1601,1601,10101,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4332,8000,1548,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4333,5000,1369,1369,6369,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4334,8000,1414,1414,9414,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4335,9900,1656,0,9900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4336,8900,1474,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4337,5000,1301,1301,6301,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4338,7000,1538,1538,8538,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4339,8500,1566,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4340,9500,1524,1524,11024,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4341,8500,1498,1498,9998,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4342,4000,1306,1306,5306,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4343,8000,1550,1550,9550,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4344,9900,1640,0,9900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4345,5000,1425,1425,6425,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4346,8500,1435,1435,9935,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4347,8000,1475,1475,9475,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4348,6000,1488,1488,7488,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4349,8000,1465,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4350,9000,1461,1461,10461,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4351,4000,1391,1391,5391,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4352,8900,1510,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
